nohup: ignoring input
>>> Arguments:
	             algo : fedavg4
	       batch_size : 64
	clients_per_round : 10
	          dataset : mnist_all_data_1_random_niid
	           device : 0
	              dis : 
	       eval_every : 5
	 finetune_dataset : mnist-m
	  finetune_epochs : 60
	      finetune_lr : 0.01
	      finetune_wd : 0.0
	              gpu : True
	      input_shape : (1, 28, 28)
	               lr : 0.1
	            model : LeNet
	        noaverage : False
	          noprint : False
	        num_class : 10
	        num_epoch : 5
	        num_round : 1000
	             seed : 0
	               wd : 0.001
Test 0:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0017, Trn_acc:0.3409, Tst_loss:0.0076, Tst_acc:0.3491
Epoch:016, Trn_loss:0.0022, Trn_acc:0.3576, Tst_loss:0.0082, Tst_acc:0.3567
Epoch:017, Trn_loss:0.0019, Trn_acc:0.3814, Tst_loss:0.0081, Tst_acc:0.3821
Epoch:018, Trn_loss:0.0018, Trn_acc:0.3616, Tst_loss:0.0075, Tst_acc:0.3624
Epoch:019, Trn_loss:0.0015, Trn_acc:0.3696, Tst_loss:0.0078, Tst_acc:0.3743
Epoch:020, Trn_loss:0.0018, Trn_acc:0.3694, Tst_loss:0.0095, Tst_acc:0.3706
Epoch:021, Trn_loss:0.0019, Trn_acc:0.3646, Tst_loss:0.0083, Tst_acc:0.3648
Epoch:022, Trn_loss:0.0017, Trn_acc:0.3703, Tst_loss:0.0090, Tst_acc:0.3774
Epoch:023, Trn_loss:0.0019, Trn_acc:0.3607, Tst_loss:0.0092, Tst_acc:0.3678
Epoch:024, Trn_loss:0.0018, Trn_acc:0.3801, Tst_loss:0.0088, Tst_acc:0.3822
Epoch:025, Trn_loss:0.0022, Trn_acc:0.3681, Tst_loss:0.0087, Tst_acc:0.3793
Epoch:026, Trn_loss:0.0018, Trn_acc:0.3763, Tst_loss:0.0082, Tst_acc:0.3816
Epoch:027, Trn_loss:0.0020, Trn_acc:0.3590, Tst_loss:0.0075, Tst_acc:0.3621
Epoch:028, Trn_loss:0.0017, Trn_acc:0.3509, Tst_loss:0.0094, Tst_acc:0.3527
Epoch:029, Trn_loss:0.0020, Trn_acc:0.3469, Tst_loss:0.0103, Tst_acc:0.3541
Epoch:030, Trn_loss:0.0018, Trn_acc:0.3594, Tst_loss:0.0081, Tst_acc:0.3650
Epoch:031, Trn_loss:0.0020, Trn_acc:0.3602, Tst_loss:0.0101, Tst_acc:0.3698
Epoch:032, Trn_loss:0.0019, Trn_acc:0.3413, Tst_loss:0.0099, Tst_acc:0.3500
Epoch:033, Trn_loss:0.0017, Trn_acc:0.3505, Tst_loss:0.0099, Tst_acc:0.3555
Epoch:034, Trn_loss:0.0018, Trn_acc:0.3736, Tst_loss:0.0089, Tst_acc:0.3750
Epoch:035, Trn_loss:0.0021, Trn_acc:0.3666, Tst_loss:0.0102, Tst_acc:0.3774
Epoch:036, Trn_loss:0.0019, Trn_acc:0.3733, Tst_loss:0.0090, Tst_acc:0.3751
Epoch:037, Trn_loss:0.0017, Trn_acc:0.3763, Tst_loss:0.0090, Tst_acc:0.3787
Epoch:038, Trn_loss:0.0019, Trn_acc:0.3775, Tst_loss:0.0073, Tst_acc:0.3828
Epoch:039, Trn_loss:0.0019, Trn_acc:0.3519, Tst_loss:0.0099, Tst_acc:0.3570
Epoch:040, Trn_loss:0.0019, Trn_acc:0.3413, Tst_loss:0.0102, Tst_acc:0.3464
Epoch:041, Trn_loss:0.0020, Trn_acc:0.3658, Tst_loss:0.0091, Tst_acc:0.3695
Epoch:042, Trn_loss:0.0020, Trn_acc:0.3528, Tst_loss:0.0085, Tst_acc:0.3591
Epoch:043, Trn_loss:0.0017, Trn_acc:0.3672, Tst_loss:0.0087, Tst_acc:0.3686
Epoch:044, Trn_loss:0.0016, Trn_acc:0.3503, Tst_loss:0.0080, Tst_acc:0.3564
Epoch:045, Trn_loss:0.0017, Trn_acc:0.3642, Tst_loss:0.0093, Tst_acc:0.3677
Epoch:046, Trn_loss:0.0018, Trn_acc:0.3580, Tst_loss:0.0083, Tst_acc:0.3633
Epoch:047, Trn_loss:0.0021, Trn_acc:0.3639, Tst_loss:0.0095, Tst_acc:0.3718
Epoch:048, Trn_loss:0.0018, Trn_acc:0.3633, Tst_loss:0.0080, Tst_acc:0.3662
Epoch:049, Trn_loss:0.0021, Trn_acc:0.3354, Tst_loss:0.0092, Tst_acc:0.3416
Epoch:050, Trn_loss:0.0020, Trn_acc:0.3502, Tst_loss:0.0093, Tst_acc:0.3556
Epoch:051, Trn_loss:0.0017, Trn_acc:0.3725, Tst_loss:0.0082, Tst_acc:0.3765
Epoch:052, Trn_loss:0.0020, Trn_acc:0.3721, Tst_loss:0.0089, Tst_acc:0.3724
Epoch:053, Trn_loss:0.0018, Trn_acc:0.3492, Tst_loss:0.0082, Tst_acc:0.3520
Epoch:054, Trn_loss:0.0018, Trn_acc:0.3567, Tst_loss:0.0094, Tst_acc:0.3641
Epoch:055, Trn_loss:0.0019, Trn_acc:0.3598, Tst_loss:0.0088, Tst_acc:0.3602
Epoch:056, Trn_loss:0.0022, Trn_acc:0.3640, Tst_loss:0.0092, Tst_acc:0.3698
Epoch:057, Trn_loss:0.0017, Trn_acc:0.3645, Tst_loss:0.0089, Tst_acc:0.3733
Epoch:058, Trn_loss:0.0018, Trn_acc:0.3480, Tst_loss:0.0094, Tst_acc:0.3514
Epoch:059, Trn_loss:0.0019, Trn_acc:0.3628, Tst_loss:0.0085, Tst_acc:0.3691
Epoch:060, Trn_loss:0.0017, Trn_acc:0.3636, Tst_loss:0.0087, Tst_acc:0.3610
Finetune done
Test 1:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0019, Trn_acc:0.3550, Tst_loss:0.0095, Tst_acc:0.3605
Epoch:002, Trn_loss:0.0017, Trn_acc:0.3683, Tst_loss:0.0078, Tst_acc:0.3718
Epoch:003, Trn_loss:0.0015, Trn_acc:0.3638, Tst_loss:0.0105, Tst_acc:0.3708
Epoch:004, Trn_loss:0.0021, Trn_acc:0.3470, Tst_loss:0.0082, Tst_acc:0.3492
Epoch:005, Trn_loss:0.0019, Trn_acc:0.3587, Tst_loss:0.0084, Tst_acc:0.3677
Epoch:006, Trn_loss:0.0019, Trn_acc:0.3711, Tst_loss:0.0075, Tst_acc:0.3723
Epoch:007, Trn_loss:0.0019, Trn_acc:0.3678, Tst_loss:0.0091, Tst_acc:0.3744
Epoch:008, Trn_loss:0.0017, Trn_acc:0.3648, Tst_loss:0.0089, Tst_acc:0.3653
Epoch:009, Trn_loss:0.0019, Trn_acc:0.3648, Tst_loss:0.0094, Tst_acc:0.3678
Epoch:010, Trn_loss:0.0018, Trn_acc:0.3611, Tst_loss:0.0078, Tst_acc:0.3605
Epoch:011, Trn_loss:0.0017, Trn_acc:0.3735, Tst_loss:0.0083, Tst_acc:0.3842
Epoch:012, Trn_loss:0.0018, Trn_acc:0.3780, Tst_loss:0.0065, Tst_acc:0.3790
Epoch:013, Trn_loss:0.0017, Trn_acc:0.3607, Tst_loss:0.0098, Tst_acc:0.3654
Epoch:014, Trn_loss:0.0020, Trn_acc:0.3698, Tst_loss:0.0093, Tst_acc:0.3726
Epoch:015, Trn_loss:0.0018, Trn_acc:0.3749, Tst_loss:0.0092, Tst_acc:0.3800
Epoch:016, Trn_loss:0.0016, Trn_acc:0.3606, Tst_loss:0.0099, Tst_acc:0.3574
Epoch:017, Trn_loss:0.0020, Trn_acc:0.3547, Tst_loss:0.0089, Tst_acc:0.3560
Epoch:018, Trn_loss:0.0018, Trn_acc:0.3511, Tst_loss:0.0086, Tst_acc:0.3540
Epoch:019, Trn_loss:0.0015, Trn_acc:0.3626, Tst_loss:0.0074, Tst_acc:0.3677
Epoch:020, Trn_loss:0.0017, Trn_acc:0.3615, Tst_loss:0.0086, Tst_acc:0.3668
Epoch:021, Trn_loss:0.0019, Trn_acc:0.3478, Tst_loss:0.0100, Tst_acc:0.3554
Epoch:022, Trn_loss:0.0017, Trn_acc:0.3650, Tst_loss:0.0084, Tst_acc:0.3668
Epoch:023, Trn_loss:0.0017, Trn_acc:0.3617, Tst_loss:0.0093, Tst_acc:0.3678
Epoch:024, Trn_loss:0.0023, Trn_acc:0.3541, Tst_loss:0.0098, Tst_acc:0.3642
Epoch:025, Trn_loss:0.0018, Trn_acc:0.3594, Tst_loss:0.0087, Tst_acc:0.3642
Epoch:026, Trn_loss:0.0020, Trn_acc:0.3553, Tst_loss:0.0089, Tst_acc:0.3611
Epoch:027, Trn_loss:0.0018, Trn_acc:0.3607, Tst_loss:0.0094, Tst_acc:0.3636
Epoch:028, Trn_loss:0.0015, Trn_acc:0.3741, Tst_loss:0.0082, Tst_acc:0.3721
Epoch:029, Trn_loss:0.0019, Trn_acc:0.3562, Tst_loss:0.0086, Tst_acc:0.3624
Epoch:030, Trn_loss:0.0019, Trn_acc:0.3686, Tst_loss:0.0083, Tst_acc:0.3700
Epoch:031, Trn_loss:0.0018, Trn_acc:0.3613, Tst_loss:0.0089, Tst_acc:0.3642
Epoch:032, Trn_loss:0.0016, Trn_acc:0.3671, Tst_loss:0.0090, Tst_acc:0.3726
Epoch:033, Trn_loss:0.0016, Trn_acc:0.3593, Tst_loss:0.0077, Tst_acc:0.3595
Epoch:034, Trn_loss:0.0017, Trn_acc:0.3666, Tst_loss:0.0096, Tst_acc:0.3767
Epoch:035, Trn_loss:0.0019, Trn_acc:0.3744, Tst_loss:0.0082, Tst_acc:0.3825
Epoch:036, Trn_loss:0.0017, Trn_acc:0.3789, Tst_loss:0.0088, Tst_acc:0.3792
Epoch:037, Trn_loss:0.0020, Trn_acc:0.3476, Tst_loss:0.0089, Tst_acc:0.3461
Epoch:038, Trn_loss:0.0022, Trn_acc:0.3341, Tst_loss:0.0080, Tst_acc:0.3413
Epoch:039, Trn_loss:0.0020, Trn_acc:0.3719, Tst_loss:0.0083, Tst_acc:0.3797
Epoch:040, Trn_loss:0.0019, Trn_acc:0.3695, Tst_loss:0.0083, Tst_acc:0.3783
Epoch:041, Trn_loss:0.0020, Trn_acc:0.3361, Tst_loss:0.0092, Tst_acc:0.3453
Epoch:042, Trn_loss:0.0021, Trn_acc:0.3454, Tst_loss:0.0097, Tst_acc:0.3475
Epoch:043, Trn_loss:0.0017, Trn_acc:0.3617, Tst_loss:0.0093, Tst_acc:0.3634
Epoch:044, Trn_loss:0.0021, Trn_acc:0.3683, Tst_loss:0.0078, Tst_acc:0.3757
Epoch:045, Trn_loss:0.0019, Trn_acc:0.3350, Tst_loss:0.0078, Tst_acc:0.3453
Epoch:046, Trn_loss:0.0019, Trn_acc:0.3671, Tst_loss:0.0084, Tst_acc:0.3741
Epoch:047, Trn_loss:0.0016, Trn_acc:0.3670, Tst_loss:0.0105, Tst_acc:0.3715
Epoch:048, Trn_loss:0.0018, Trn_acc:0.3638, Tst_loss:0.0078, Tst_acc:0.3701
Epoch:049, Trn_loss:0.0019, Trn_acc:0.3647, Tst_loss:0.0096, Tst_acc:0.3648
Epoch:050, Trn_loss:0.0017, Trn_acc:0.3592, Tst_loss:0.0080, Tst_acc:0.3656
Epoch:051, Trn_loss:0.0018, Trn_acc:0.3633, Tst_loss:0.0087, Tst_acc:0.3666
Epoch:052, Trn_loss:0.0016, Trn_acc:0.3658, Tst_loss:0.0092, Tst_acc:0.3648
Epoch:053, Trn_loss:0.0019, Trn_acc:0.3546, Tst_loss:0.0080, Tst_acc:0.3626
Epoch:054, Trn_loss:0.0019, Trn_acc:0.3640, Tst_loss:0.0095, Tst_acc:0.3660
Epoch:055, Trn_loss:0.0019, Trn_acc:0.3760, Tst_loss:0.0080, Tst_acc:0.3844
Epoch:056, Trn_loss:0.0017, Trn_acc:0.3741, Tst_loss:0.0080, Tst_acc:0.3847
Epoch:057, Trn_loss:0.0018, Trn_acc:0.3606, Tst_loss:0.0086, Tst_acc:0.3651
Epoch:058, Trn_loss:0.0017, Trn_acc:0.3678, Tst_loss:0.0082, Tst_acc:0.3725
Epoch:059, Trn_loss:0.0020, Trn_acc:0.3626, Tst_loss:0.0083, Tst_acc:0.3698
Epoch:060, Trn_loss:0.0020, Trn_acc:0.3664, Tst_loss:0.0110, Tst_acc:0.3685
Finetune done
Test 2:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0017, Trn_acc:0.3649, Tst_loss:0.0112, Tst_acc:0.3718
Epoch:002, Trn_loss:0.0021, Trn_acc:0.3712, Tst_loss:0.0104, Tst_acc:0.3807
Epoch:003, Trn_loss:0.0021, Trn_acc:0.3734, Tst_loss:0.0084, Tst_acc:0.3772
Epoch:004, Trn_loss:0.0020, Trn_acc:0.3683, Tst_loss:0.0085, Tst_acc:0.3731
Epoch:005, Trn_loss:0.0018, Trn_acc:0.3514, Tst_loss:0.0083, Tst_acc:0.3616
Epoch:006, Trn_loss:0.0017, Trn_acc:0.3504, Tst_loss:0.0088, Tst_acc:0.3473
Epoch:007, Trn_loss:0.0019, Trn_acc:0.3735, Tst_loss:0.0073, Tst_acc:0.3753
Epoch:008, Trn_loss:0.0021, Trn_acc:0.3497, Tst_loss:0.0091, Tst_acc:0.3587
Epoch:009, Trn_loss:0.0020, Trn_acc:0.3577, Tst_loss:0.0082, Tst_acc:0.3680
Epoch:010, Trn_loss:0.0019, Trn_acc:0.3608, Tst_loss:0.0092, Tst_acc:0.3674
Epoch:011, Trn_loss:0.0017, Trn_acc:0.3684, Tst_loss:0.0080, Tst_acc:0.3745
Epoch:012, Trn_loss:0.0019, Trn_acc:0.3400, Tst_loss:0.0074, Tst_acc:0.3525
Epoch:013, Trn_loss:0.0019, Trn_acc:0.3685, Tst_loss:0.0086, Tst_acc:0.3756
Epoch:014, Trn_loss:0.0018, Trn_acc:0.3546, Tst_loss:0.0087, Tst_acc:0.3575
Epoch:015, Trn_loss:0.0019, Trn_acc:0.3714, Tst_loss:0.0083, Tst_acc:0.3714
Epoch:016, Trn_loss:0.0018, Trn_acc:0.3486, Tst_loss:0.0102, Tst_acc:0.3585
Epoch:017, Trn_loss:0.0017, Trn_acc:0.3680, Tst_loss:0.0098, Tst_acc:0.3762
Epoch:018, Trn_loss:0.0021, Trn_acc:0.3599, Tst_loss:0.0082, Tst_acc:0.3643
Epoch:019, Trn_loss:0.0019, Trn_acc:0.3643, Tst_loss:0.0076, Tst_acc:0.3733
Epoch:020, Trn_loss:0.0015, Trn_acc:0.3588, Tst_loss:0.0085, Tst_acc:0.3617
Epoch:021, Trn_loss:0.0017, Trn_acc:0.3430, Tst_loss:0.0097, Tst_acc:0.3486
Epoch:022, Trn_loss:0.0020, Trn_acc:0.3679, Tst_loss:0.0077, Tst_acc:0.3682
Epoch:023, Trn_loss:0.0019, Trn_acc:0.3571, Tst_loss:0.0081, Tst_acc:0.3637
Epoch:024, Trn_loss:0.0017, Trn_acc:0.3533, Tst_loss:0.0080, Tst_acc:0.3540
Epoch:025, Trn_loss:0.0019, Trn_acc:0.3780, Tst_loss:0.0082, Tst_acc:0.3818
Epoch:026, Trn_loss:0.0018, Trn_acc:0.3705, Tst_loss:0.0081, Tst_acc:0.3774
Epoch:027, Trn_loss:0.0018, Trn_acc:0.3458, Tst_loss:0.0082, Tst_acc:0.3455
Epoch:028, Trn_loss:0.0018, Trn_acc:0.3606, Tst_loss:0.0076, Tst_acc:0.3687
Epoch:029, Trn_loss:0.0017, Trn_acc:0.3658, Tst_loss:0.0103, Tst_acc:0.3721
Epoch:030, Trn_loss:0.0017, Trn_acc:0.3651, Tst_loss:0.0098, Tst_acc:0.3698
Epoch:031, Trn_loss:0.0020, Trn_acc:0.3532, Tst_loss:0.0088, Tst_acc:0.3590
Epoch:032, Trn_loss:0.0016, Trn_acc:0.3622, Tst_loss:0.0091, Tst_acc:0.3695
Epoch:033, Trn_loss:0.0020, Trn_acc:0.3556, Tst_loss:0.0099, Tst_acc:0.3655
Epoch:034, Trn_loss:0.0015, Trn_acc:0.3473, Tst_loss:0.0085, Tst_acc:0.3501
Epoch:035, Trn_loss:0.0019, Trn_acc:0.3485, Tst_loss:0.0076, Tst_acc:0.3492
Epoch:036, Trn_loss:0.0019, Trn_acc:0.3757, Tst_loss:0.0107, Tst_acc:0.3758
Epoch:037, Trn_loss:0.0020, Trn_acc:0.3666, Tst_loss:0.0081, Tst_acc:0.3693
Epoch:038, Trn_loss:0.0016, Trn_acc:0.3728, Tst_loss:0.0084, Tst_acc:0.3746
Epoch:039, Trn_loss:0.0019, Trn_acc:0.3419, Tst_loss:0.0096, Tst_acc:0.3503
Epoch:040, Trn_loss:0.0018, Trn_acc:0.3666, Tst_loss:0.0088, Tst_acc:0.3692
Epoch:041, Trn_loss:0.0019, Trn_acc:0.3475, Tst_loss:0.0087, Tst_acc:0.3512
Epoch:042, Trn_loss:0.0017, Trn_acc:0.3674, Tst_loss:0.0091, Tst_acc:0.3701
Epoch:043, Trn_loss:0.0019, Trn_acc:0.3859, Tst_loss:0.0093, Tst_acc:0.3842
Epoch:044, Trn_loss:0.0017, Trn_acc:0.3769, Tst_loss:0.0100, Tst_acc:0.3811
Epoch:045, Trn_loss:0.0020, Trn_acc:0.3614, Tst_loss:0.0091, Tst_acc:0.3713
Epoch:046, Trn_loss:0.0017, Trn_acc:0.3530, Tst_loss:0.0088, Tst_acc:0.3596
Epoch:047, Trn_loss:0.0017, Trn_acc:0.3659, Tst_loss:0.0092, Tst_acc:0.3683
Epoch:048, Trn_loss:0.0018, Trn_acc:0.3636, Tst_loss:0.0090, Tst_acc:0.3665
Epoch:049, Trn_loss:0.0021, Trn_acc:0.3635, Tst_loss:0.0096, Tst_acc:0.3667
Epoch:050, Trn_loss:0.0017, Trn_acc:0.3743, Tst_loss:0.0096, Tst_acc:0.3807
Epoch:051, Trn_loss:0.0020, Trn_acc:0.3496, Tst_loss:0.0082, Tst_acc:0.3563
Epoch:052, Trn_loss:0.0020, Trn_acc:0.3480, Tst_loss:0.0086, Tst_acc:0.3482
Epoch:053, Trn_loss:0.0017, Trn_acc:0.3662, Tst_loss:0.0084, Tst_acc:0.3668
Epoch:054, Trn_loss:0.0017, Trn_acc:0.3577, Tst_loss:0.0098, Tst_acc:0.3637
Epoch:055, Trn_loss:0.0018, Trn_acc:0.3564, Tst_loss:0.0084, Tst_acc:0.3546
Epoch:056, Trn_loss:0.0019, Trn_acc:0.3536, Tst_loss:0.0104, Tst_acc:0.3560
Epoch:057, Trn_loss:0.0020, Trn_acc:0.3718, Tst_loss:0.0082, Tst_acc:0.3731
Epoch:058, Trn_loss:0.0019, Trn_acc:0.3755, Tst_loss:0.0090, Tst_acc:0.3813
Epoch:059, Trn_loss:0.0019, Trn_acc:0.3728, Tst_loss:0.0084, Tst_acc:0.3768
Epoch:060, Trn_loss:0.0018, Trn_acc:0.3646, Tst_loss:0.0076, Tst_acc:0.3662
Finetune done
Test 3:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0020, Trn_acc:0.3531, Tst_loss:0.0099, Tst_acc:0.3568
Epoch:002, Trn_loss:0.0016, Trn_acc:0.3803, Tst_loss:0.0097, Tst_acc:0.3792
Epoch:003, Trn_loss:0.0019, Trn_acc:0.3548, Tst_loss:0.0093, Tst_acc:0.3571
Epoch:004, Trn_loss:0.0018, Trn_acc:0.3644, Tst_loss:0.0083, Tst_acc:0.3680
Epoch:005, Trn_loss:0.0021, Trn_acc:0.3511, Tst_loss:0.0077, Tst_acc:0.3598
Epoch:006, Trn_loss:0.0016, Trn_acc:0.3751, Tst_loss:0.0075, Tst_acc:0.3838
Epoch:007, Trn_loss:0.0017, Trn_acc:0.3643, Tst_loss:0.0076, Tst_acc:0.3676
Epoch:008, Trn_loss:0.0020, Trn_acc:0.3574, Tst_loss:0.0082, Tst_acc:0.3606
Epoch:009, Trn_loss:0.0019, Trn_acc:0.3655, Tst_loss:0.0078, Tst_acc:0.3673
Epoch:010, Trn_loss:0.0023, Trn_acc:0.3601, Tst_loss:0.0078, Tst_acc:0.3604
Epoch:011, Trn_loss:0.0018, Trn_acc:0.3705, Tst_loss:0.0081, Tst_acc:0.3796
Epoch:012, Trn_loss:0.0021, Trn_acc:0.3541, Tst_loss:0.0084, Tst_acc:0.3642
Epoch:013, Trn_loss:0.0021, Trn_acc:0.3647, Tst_loss:0.0085, Tst_acc:0.3712
Epoch:014, Trn_loss:0.0017, Trn_acc:0.3745, Tst_loss:0.0085, Tst_acc:0.3814
Epoch:015, Trn_loss:0.0019, Trn_acc:0.3607, Tst_loss:0.0092, Tst_acc:0.3678
Epoch:016, Trn_loss:0.0020, Trn_acc:0.3564, Tst_loss:0.0073, Tst_acc:0.3687
Epoch:017, Trn_loss:0.0017, Trn_acc:0.3752, Tst_loss:0.0081, Tst_acc:0.3844
Epoch:018, Trn_loss:0.0023, Trn_acc:0.3571, Tst_loss:0.0090, Tst_acc:0.3622
Epoch:019, Trn_loss:0.0020, Trn_acc:0.3587, Tst_loss:0.0080, Tst_acc:0.3598
Epoch:020, Trn_loss:0.0018, Trn_acc:0.3695, Tst_loss:0.0097, Tst_acc:0.3695
Epoch:021, Trn_loss:0.0017, Trn_acc:0.3528, Tst_loss:0.0075, Tst_acc:0.3584
Epoch:022, Trn_loss:0.0019, Trn_acc:0.3599, Tst_loss:0.0067, Tst_acc:0.3642
Epoch:023, Trn_loss:0.0016, Trn_acc:0.3596, Tst_loss:0.0083, Tst_acc:0.3665
Epoch:024, Trn_loss:0.0017, Trn_acc:0.3656, Tst_loss:0.0086, Tst_acc:0.3666
Epoch:025, Trn_loss:0.0017, Trn_acc:0.3697, Tst_loss:0.0087, Tst_acc:0.3757
Epoch:026, Trn_loss:0.0019, Trn_acc:0.3756, Tst_loss:0.0086, Tst_acc:0.3821
Epoch:027, Trn_loss:0.0018, Trn_acc:0.3587, Tst_loss:0.0093, Tst_acc:0.3620
Epoch:028, Trn_loss:0.0019, Trn_acc:0.3452, Tst_loss:0.0079, Tst_acc:0.3543
Epoch:029, Trn_loss:0.0016, Trn_acc:0.3634, Tst_loss:0.0090, Tst_acc:0.3651
Epoch:030, Trn_loss:0.0018, Trn_acc:0.3637, Tst_loss:0.0096, Tst_acc:0.3682
Epoch:031, Trn_loss:0.0019, Trn_acc:0.3718, Tst_loss:0.0092, Tst_acc:0.3736
Epoch:032, Trn_loss:0.0019, Trn_acc:0.3558, Tst_loss:0.0105, Tst_acc:0.3605
Epoch:033, Trn_loss:0.0016, Trn_acc:0.3557, Tst_loss:0.0086, Tst_acc:0.3593
Epoch:034, Trn_loss:0.0017, Trn_acc:0.3668, Tst_loss:0.0079, Tst_acc:0.3734
Epoch:035, Trn_loss:0.0018, Trn_acc:0.3636, Tst_loss:0.0094, Tst_acc:0.3652
Epoch:036, Trn_loss:0.0018, Trn_acc:0.3721, Tst_loss:0.0093, Tst_acc:0.3757
Epoch:037, Trn_loss:0.0017, Trn_acc:0.3624, Tst_loss:0.0071, Tst_acc:0.3622
Epoch:038, Trn_loss:0.0019, Trn_acc:0.3732, Tst_loss:0.0081, Tst_acc:0.3767
Epoch:039, Trn_loss:0.0018, Trn_acc:0.3642, Tst_loss:0.0094, Tst_acc:0.3685
Epoch:040, Trn_loss:0.0016, Trn_acc:0.3680, Tst_loss:0.0097, Tst_acc:0.3724
Epoch:041, Trn_loss:0.0019, Trn_acc:0.3669, Tst_loss:0.0082, Tst_acc:0.3702
Epoch:042, Trn_loss:0.0017, Trn_acc:0.3747, Tst_loss:0.0079, Tst_acc:0.3774
Epoch:043, Trn_loss:0.0019, Trn_acc:0.3516, Tst_loss:0.0082, Tst_acc:0.3603
Epoch:044, Trn_loss:0.0021, Trn_acc:0.3613, Tst_loss:0.0093, Tst_acc:0.3667
Epoch:045, Trn_loss:0.0019, Trn_acc:0.3573, Tst_loss:0.0075, Tst_acc:0.3671
Epoch:046, Trn_loss:0.0018, Trn_acc:0.3563, Tst_loss:0.0097, Tst_acc:0.3623
Epoch:047, Trn_loss:0.0018, Trn_acc:0.3477, Tst_loss:0.0088, Tst_acc:0.3495
Epoch:048, Trn_loss:0.0017, Trn_acc:0.3535, Tst_loss:0.0101, Tst_acc:0.3558
Epoch:049, Trn_loss:0.0018, Trn_acc:0.3638, Tst_loss:0.0107, Tst_acc:0.3654
Epoch:050, Trn_loss:0.0020, Trn_acc:0.3646, Tst_loss:0.0097, Tst_acc:0.3710
Epoch:051, Trn_loss:0.0020, Trn_acc:0.3705, Tst_loss:0.0087, Tst_acc:0.3735
Epoch:052, Trn_loss:0.0021, Trn_acc:0.3561, Tst_loss:0.0092, Tst_acc:0.3618
Epoch:053, Trn_loss:0.0018, Trn_acc:0.3677, Tst_loss:0.0210, Tst_acc:0.3723
Epoch:054, Trn_loss:0.0019, Trn_acc:0.3635, Tst_loss:0.0085, Tst_acc:0.3677
Epoch:055, Trn_loss:0.0017, Trn_acc:0.3729, Tst_loss:0.0089, Tst_acc:0.3740
Epoch:056, Trn_loss:0.0018, Trn_acc:0.3601, Tst_loss:0.0100, Tst_acc:0.3642
Epoch:057, Trn_loss:0.0017, Trn_acc:0.3730, Tst_loss:0.0100, Tst_acc:0.3715
Epoch:058, Trn_loss:0.0020, Trn_acc:0.3668, Tst_loss:0.0071, Tst_acc:0.3722
Epoch:059, Trn_loss:0.0021, Trn_acc:0.3628, Tst_loss:0.0081, Tst_acc:0.3651
