nohup: ignoring input



 reg_J_flag =  0
<class 'int'>



 does 0 == 0 ?   True



 reg_J_flag =  False
>>> Arguments:
	             algo : fedavg4
	       batch_size : 64
	clients_per_round : 10
	          dataset : mnist_all_data_1_random_niid
	           device : 0
	              dis : 
	       eval_every : 5
	 finetune_dataset : mnist-m
	  finetune_epochs : 100
	      finetune_lr : 0.01
	      finetune_wd : 0.0
	    ft_batch_size : 64
	              gpu : True
	      input_shape : (1, 28, 28)
	        lbd_reg_J : 0.0001
	               lr : 0.01
	            model : LeNet
	        noaverage : False
	          noprint : False
	        num_class : 10
	        num_epoch : 10
	        num_round : 200
	       reg_J_flag : False
	             seed : 25
	               wd : 0.0
>>> Read data from:
     ./data/mnist/data/train/all_data_1_random_niid.pkl
     ./data/mnist/data/test/all_data_1_random_niid.pkl
Training model_flag...
Epoch:001, Trn_loss:0.0017, Trn_acc:0.3839, Tst_loss:0.0070, Tst_acc:0.3884
Epoch:060, Trn_loss:0.0020, Trn_acc:0.3861, Tst_loss:0.0080, Tst_acc:0.3895
Epoch:061, Trn_loss:0.0017, Trn_acc:0.3726, Tst_loss:0.0087, Tst_acc:0.3827
Epoch:062, Trn_loss:0.0016, Trn_acc:0.3921, Tst_loss:0.0070, Tst_acc:0.3976
Epoch:063, Trn_loss:0.0018, Trn_acc:0.3883, Tst_loss:0.0084, Tst_acc:0.3946
Epoch:064, Trn_loss:0.0020, Trn_acc:0.3536, Tst_loss:0.0090, Tst_acc:0.3518
Epoch:065, Trn_loss:0.0017, Trn_acc:0.3798, Tst_loss:0.0102, Tst_acc:0.3858
Epoch:066, Trn_loss:0.0016, Trn_acc:0.3982, Tst_loss:0.0085, Tst_acc:0.4027
Epoch:067, Trn_loss:0.0019, Trn_acc:0.3942, Tst_loss:0.0086, Tst_acc:0.3947
Epoch:068, Trn_loss:0.0016, Trn_acc:0.3959, Tst_loss:0.0070, Tst_acc:0.4044
Epoch:069, Trn_loss:0.0020, Trn_acc:0.3652, Tst_loss:0.0093, Tst_acc:0.3626
Epoch:070, Trn_loss:0.0017, Trn_acc:0.3922, Tst_loss:0.0085, Tst_acc:0.3942
Epoch:071, Trn_loss:0.0019, Trn_acc:0.3758, Tst_loss:0.0092, Tst_acc:0.3752
Epoch:072, Trn_loss:0.0017, Trn_acc:0.3846, Tst_loss:0.0066, Tst_acc:0.3856
Epoch:073, Trn_loss:0.0016, Trn_acc:0.3579, Tst_loss:0.0090, Tst_acc:0.3584
Epoch:074, Trn_loss:0.0019, Trn_acc:0.3869, Tst_loss:0.0083, Tst_acc:0.3897
Epoch:075, Trn_loss:0.0017, Trn_acc:0.3977, Tst_loss:0.0077, Tst_acc:0.4044
Epoch:076, Trn_loss:0.0021, Trn_acc:0.3797, Tst_loss:0.0083, Tst_acc:0.3893
Epoch:077, Trn_loss:0.0017, Trn_acc:0.3902, Tst_loss:0.0082, Tst_acc:0.3970
Epoch:078, Trn_loss:0.0019, Trn_acc:0.3712, Tst_loss:0.0088, Tst_acc:0.3740
Epoch:079, Trn_loss:0.0019, Trn_acc:0.3850, Tst_loss:0.0085, Tst_acc:0.3930
Epoch:080, Trn_loss:0.0020, Trn_acc:0.4016, Tst_loss:0.0075, Tst_acc:0.4057
Epoch:081, Trn_loss:0.0019, Trn_acc:0.3760, Tst_loss:0.0084, Tst_acc:0.3847
Epoch:082, Trn_loss:0.0019, Trn_acc:0.3495, Tst_loss:0.0090, Tst_acc:0.3477
Epoch:083, Trn_loss:0.0018, Trn_acc:0.3979, Tst_loss:0.0061, Tst_acc:0.3997
Epoch:084, Trn_loss:0.0017, Trn_acc:0.3856, Tst_loss:0.0081, Tst_acc:0.3931
Epoch:085, Trn_loss:0.0021, Trn_acc:0.3860, Tst_loss:0.0082, Tst_acc:0.3858
Epoch:086, Trn_loss:0.0019, Trn_acc:0.3906, Tst_loss:0.0084, Tst_acc:0.3953
Epoch:087, Trn_loss:0.0021, Trn_acc:0.3751, Tst_loss:0.0090, Tst_acc:0.3787
Epoch:088, Trn_loss:0.0018, Trn_acc:0.3740, Tst_loss:0.0101, Tst_acc:0.3746
Epoch:089, Trn_loss:0.0017, Trn_acc:0.3887, Tst_loss:0.0072, Tst_acc:0.3940
Epoch:090, Trn_loss:0.0022, Trn_acc:0.3889, Tst_loss:0.0085, Tst_acc:0.3891
Epoch:091, Trn_loss:0.0017, Trn_acc:0.3969, Tst_loss:0.0096, Tst_acc:0.3973
Epoch:092, Trn_loss:0.0017, Trn_acc:0.3878, Tst_loss:0.0083, Tst_acc:0.3965
Epoch:093, Trn_loss:0.0018, Trn_acc:0.3871, Tst_loss:0.0095, Tst_acc:0.3922
Epoch:094, Trn_loss:0.0017, Trn_acc:0.3805, Tst_loss:0.0082, Tst_acc:0.3816
Epoch:095, Trn_loss:0.0019, Trn_acc:0.3790, Tst_loss:0.0092, Tst_acc:0.3826
Epoch:096, Trn_loss:0.0018, Trn_acc:0.3848, Tst_loss:0.0081, Tst_acc:0.3861
Epoch:097, Trn_loss:0.0016, Trn_acc:0.3960, Tst_loss:0.0091, Tst_acc:0.4013
Epoch:098, Trn_loss:0.0017, Trn_acc:0.3797, Tst_loss:0.0092, Tst_acc:0.3846
Epoch:099, Trn_loss:0.0017, Trn_acc:0.3814, Tst_loss:0.0091, Tst_acc:0.3832
Epoch:100, Trn_loss:0.0017, Trn_acc:0.3799, Tst_loss:0.0087, Tst_acc:0.3866
Finetune done
