nohup: ignoring input



 reg_J_flag =  0
<class 'int'>



 does 0 == 0 ?   True



 reg_J_flag =  False
>>> Arguments:
	             algo : fedavg4
	       batch_size : 64
	clients_per_round : 10
	          dataset : mnist_all_data_1_random_niid
	           device : 0
	              dis : 
	       eval_every : 5
	 finetune_dataset : mnist-m
	  finetune_epochs : 100
	      finetune_lr : 0.01
	      finetune_wd : 0.0
	    ft_batch_size : 64
	              gpu : True
	      input_shape : (1, 28, 28)
	        lbd_reg_J : 0.0001
	               lr : 0.01
	            model : LeNet
	        noaverage : False
	          noprint : False
	        num_class : 10
	        num_epoch : 10
	        num_round : 200
	       reg_J_flag : False
	             seed : 100
	               wd : 0.0
>>> Read data from:
     ./data/mnist/data/train/all_data_1_random_niid.pkl
     ./data/mnist/data/test/all_data_1_random_niid.pkl
Training model_flag...
Epoch:001, Trn_loss:0.0018, Trn_acc:0.3539, Tst_loss:0.0082, Tst_acc:0.3582
Epoch:068, Trn_loss:0.0019, Trn_acc:0.3743, Tst_loss:0.0078, Tst_acc:0.3798
Epoch:069, Trn_loss:0.0016, Trn_acc:0.3721, Tst_loss:0.0078, Tst_acc:0.3757
Epoch:070, Trn_loss:0.0016, Trn_acc:0.3755, Tst_loss:0.0074, Tst_acc:0.3852
Epoch:071, Trn_loss:0.0018, Trn_acc:0.3568, Tst_loss:0.0090, Tst_acc:0.3577
Epoch:072, Trn_loss:0.0020, Trn_acc:0.3679, Tst_loss:0.0090, Tst_acc:0.3744
Epoch:073, Trn_loss:0.0017, Trn_acc:0.3688, Tst_loss:0.0060, Tst_acc:0.3763
Epoch:074, Trn_loss:0.0017, Trn_acc:0.3737, Tst_loss:0.0094, Tst_acc:0.3768
Epoch:075, Trn_loss:0.0016, Trn_acc:0.3686, Tst_loss:0.0084, Tst_acc:0.3748
Epoch:076, Trn_loss:0.0018, Trn_acc:0.3663, Tst_loss:0.0084, Tst_acc:0.3734
Epoch:077, Trn_loss:0.0015, Trn_acc:0.3685, Tst_loss:0.0078, Tst_acc:0.3767
Epoch:078, Trn_loss:0.0018, Trn_acc:0.3778, Tst_loss:0.0075, Tst_acc:0.3788
Epoch:079, Trn_loss:0.0018, Trn_acc:0.3787, Tst_loss:0.0099, Tst_acc:0.3835
Epoch:080, Trn_loss:0.0018, Trn_acc:0.3776, Tst_loss:0.0091, Tst_acc:0.3856
Epoch:081, Trn_loss:0.0021, Trn_acc:0.3701, Tst_loss:0.0072, Tst_acc:0.3752
Epoch:082, Trn_loss:0.0021, Trn_acc:0.3572, Tst_loss:0.0088, Tst_acc:0.3668
Epoch:083, Trn_loss:0.0019, Trn_acc:0.3696, Tst_loss:0.0087, Tst_acc:0.3750
Epoch:084, Trn_loss:0.0016, Trn_acc:0.3553, Tst_loss:0.0098, Tst_acc:0.3625
Epoch:085, Trn_loss:0.0016, Trn_acc:0.3820, Tst_loss:0.0073, Tst_acc:0.3881
Epoch:086, Trn_loss:0.0019, Trn_acc:0.3821, Tst_loss:0.0085, Tst_acc:0.3886
Epoch:087, Trn_loss:0.0015, Trn_acc:0.3529, Tst_loss:0.0081, Tst_acc:0.3607
Epoch:088, Trn_loss:0.0016, Trn_acc:0.3331, Tst_loss:0.0088, Tst_acc:0.3351
Epoch:089, Trn_loss:0.0021, Trn_acc:0.3499, Tst_loss:0.0094, Tst_acc:0.3580
Epoch:090, Trn_loss:0.0018, Trn_acc:0.3594, Tst_loss:0.0086, Tst_acc:0.3633
Epoch:091, Trn_loss:0.0017, Trn_acc:0.3670, Tst_loss:0.0098, Tst_acc:0.3743
Epoch:092, Trn_loss:0.0017, Trn_acc:0.3757, Tst_loss:0.0094, Tst_acc:0.3777
Epoch:093, Trn_loss:0.0021, Trn_acc:0.3387, Tst_loss:0.0082, Tst_acc:0.3384
Epoch:094, Trn_loss:0.0021, Trn_acc:0.3659, Tst_loss:0.0090, Tst_acc:0.3706
Epoch:095, Trn_loss:0.0018, Trn_acc:0.3649, Tst_loss:0.0092, Tst_acc:0.3670
Epoch:096, Trn_loss:0.0018, Trn_acc:0.3581, Tst_loss:0.0088, Tst_acc:0.3563
Epoch:097, Trn_loss:0.0019, Trn_acc:0.3709, Tst_loss:0.0087, Tst_acc:0.3786
Epoch:098, Trn_loss:0.0019, Trn_acc:0.3606, Tst_loss:0.0086, Tst_acc:0.3684
Epoch:099, Trn_loss:0.0018, Trn_acc:0.3650, Tst_loss:0.0101, Tst_acc:0.3666
Epoch:100, Trn_loss:0.0019, Trn_acc:0.3868, Tst_loss:0.0082, Tst_acc:0.3947
Finetune done
